reference_year,university_name,school_type,founding_type,region_name,school_status,lecturer_category,payment_category,paid_lecturer_count,시간당 지급기준 단가(원),총 강의시간 수,지급인원비율(%)
2023,동아대학교,대학교,사립,부산,기존,강사,주간,602,"54,500","20,424",98.4
2023,동아대학교,대학교,사립,부산,기존,강사,주간,7,"70,000",255,1.1
2023,동양대학교,대학교,사립,경북,기존,강사,주간,77,"54,000","3,243",100.0
2023,동의대학교,대학교,사립,부산,기존,강사,주간,187,"54,500","6,120",100.0
2023,디지털서울문화예술대학교,사이버대학(대학),사립,서울,기존,강사,주간,81,"31,111","3,645",58.7
2023,디지털서울문화예술대학교,사이버대학(대학),사립,서울,기존,강사,주간,57,"44,444","2,565",41.3
2023,루터대학교,대학교,사립,경기,기존,강사,주간,26,"55,000",945,100.0
2023,명지대학교,대학교,사립,경기,기존,강사,주간,1,"42,000",90,2.1
2023,명지대학교,대학교,사립,경기,기존,강사,주간,47,"56,000","1,755",97.9
2023,명지대학교_제2캠퍼스,대학교,사립,서울,기존,강사,주간,21,"56,000",930,100.0
2023,목원대학교,대학교,사립,대전,기존,강사,주간,474,"51,000","15,825",67.3
2023,목원대학교,대학교,사립,대전,기존,강사,주간,230,"52,000","7,905",32.7
2023,목포가톨릭대학교,대학교,사립,전남,기존,강사,주간,31,"54,000","1,313",100.0
2023,배재대학교,대학교,사립,대전,기존,강사,주간,80,"45,000","2,385",28.8
2023,배재대학교,대학교,사립,대전,기존,강사,주간,108,"50,000","2,643.8",38.8
2023,배재대학교,대학교,사립,대전,기존,강사,주간,84,"60,000","3,406.2",30.2
2023,배재대학교,대학교,사립,대전,기존,강사,주간,6,"65,000",225,2.2
2023,배재대학교,대학교,사립,대전,기존,강사,주간,0,"70,000",,
2023,백석대학교,대학교,사립,충남,기존,강사,주간,276,"53,000","5,926.1",67.8
2023,백석대학교,대학교,사립,충남,기존,강사,주간,131,"56,000","4,245",32.2
2023,부산가톨릭대학교,대학교,사립,부산,기존,강사,주간,111,"53,000","2,722.5",96.5
2023,부산가톨릭대학교,대학교,사립,부산,기존,강사,야간,4,"53,000",180,3.5
2023,부산교육대학교,교육대학,국립,부산,기존,강사,주간,160,"96,500","6,930",100.0
2023,부산대학교,대학교,국립,부산,기존,강사,주간,"1,608","102,800","50,763.5",88.4
2023,부산대학교,대학교,국립,부산,기존,강사,주간,3,"138,000",105,0.2
2023,부산대학교,대학교,국립,부산,기존,강사,주간,1,"184,000",45,0.1
2023,부산대학교,대학교,국립,부산,기존,강사,주간,6,"230,000",72,0.3
2023,부산대학교,대학교,국립,부산,기존,강사,주간,201,"51,400","4,545",11.1
2023,부산디지털대학교,사이버대학(대학),사립,부산,기존,강사,주간,9,"24,000",480,50.0
2023,부산디지털대학교,사이버대학(대학),사립,부산,기존,강사,주간,2,"27,000",135,11.1
2023,부산디지털대학교,사이버대학(대학),사립,부산,기존,강사,주간,1,"28,500",75,5.6
2023,부산디지털대학교,사이버대학(대학),사립,부산,기존,강사,주간,1,"30,000",30,5.6
2023,부산디지털대학교,사이버대학(대학),사립,부산,기존,강사,주간,4,"47,222",180,22.2
2023,부산디지털대학교,사이버대학(대학),사립,부산,기존,강사,주간,1,"50,222",135,5.6
2023,부산외국어대학교,대학교,사립,부산,기존,강사,주간,157,"54,000","6,407.5",98.7
2023,부산외국어대학교,대학교,사립,부산,기존,강사,주간,2,"58,000",120,1.3
2023,부산장신대학교,대학교,사립,경남,기존,강사,주간,5,"54,000",180,100.0
2023,사이버한국외국어대학교,사이버대학(대학),사립,서울,기존,강사,주간,34,"31,500","1,485",38.6
2023,사이버한국외국어대학교,사이버대학(대학),사립,서울,기존,강사,주간,54,"45,000","2,310",61.4
2023,삼육대학교,대학교,사립,서울,기존,강사,주간,140,"47,000","4,372.5",41.5
2023,삼육대학교,대학교,사립,서울,기존,강사,주간,3,"56,400",135,0.9
2023,삼육대학교,대학교,사립,서울,기존,강사,주간,183,"57,000","6,555",54.3
2023,삼육대학교,대학교,사립,서울,기존,강사,주간,10,"68,400",450,3.0
2023,삼육대학교,대학교,사립,서울,기존,강사,주간,1,"85,500",45,0.3
2023,상명대학교,대학교,사립,서울,기존,강사,주간,91,"50,000","2,100",34.1
2023,상명대학교,대학교,사립,서울,기존,강사,주간,166,"54,000","3,773",62.2
2023,상명대학교,대학교,사립,서울,기존,강사,주간,2,"60,000",75,0.7
2023,상명대학교,대학교,사립,서울,기존,강사,주간,8,"64,800",300,3.0
2023,상명대학교_제2캠퍼스,대학교,사립,충남,기존,강사,주간,43,"50,000","2,152.5",56.6
2023,상명대학교_제2캠퍼스,대학교,사립,충남,기존,강사,주간,17,"54,000",750,22.4
2023,상명대학교_제2캠퍼스,대학교,사립,충남,기존,강사,주간,5,"60,000",237,6.6
2023,상명대학교_제2캠퍼스,대학교,사립,충남,기존,강사,주간,9,"64,800",372,11.8
2023,상명대학교_제2캠퍼스,대학교,사립,충남,기존,강사,주간,1,"75,600",24,1.3
2023,상명대학교_제2캠퍼스,대학교,사립,충남,기존,강사,주간,1,"86,400",45,1.3
2023,상지대학교,대학교,사립,강원,기존,강사,주간,158,"54,000","6,628.1",52.8
2023,상지대학교,대학교,사립,강원,기존,강사,주간,124,"55,000","5,369.7",41.5
2023,상지대학교,대학교,사립,강원,기존,강사,주간,1,"58,000",45,0.3
2023,상지대학교,대학교,사립,강원,기존,강사,주간,3,"87,000",90,1.0
2023,상지대학교,대학교,사립,강원,기존,강사,주간,1,"90,000",30,0.3
2023,상지대학교,대학교,사립,강원,기존,강사,야간,3,"56,000",105,1.0
2023,상지대학교,대학교,사립,강원,기존,강사,야간,9,"57,000",390,3.0
2023,서강대학교,대학교,사립,서울,기존,강사,주간,246,"60,000","11,360",99.6
2023,서강대학교,대학교,사립,서울,기존,강사,주간,1,"90,000",48,0.4
2023,서경대학교,대학교,사립,서울,기존,강사,주간,180,"53,800","6,240",59.6
2023,서경대학교,대학교,사립,서울,기존,강사,주간,119,"56,000","4,140",39.4
2023,서경대학교,대학교,사립,서울,기존,강사,주간,3,"56,400",135,1.0
2023,서울과학기술대학교,대학교,국립,서울,기존,강사,주간,12,"116,500",465,1.7
2023,서울과학기술대학교,대학교,국립,서울,기존,강사,주간,16,"144,750",705,2.3
2023,서울과학기술대학교,대학교,국립,서울,기존,강사,주간,3,"164,750",135,0.4
2023,서울과학기술대학교,대학교,국립,서울,기존,강사,주간,4,"193,000",180,0.6
2023,서울과학기술대학교,대학교,국립,서울,기존,강사,주간,6,"241,250",270,0.9
2023,서울과학기술대학교,대학교,국립,서울,기존,강사,주간,73,"48,250","2,640",10.4
2023,서울과학기술대학교,대학교,국립,서울,기존,강사,주간,580,"96,500","23,475",83.0
2023,서울과학기술대학교,대학교,국립,서울,기존,강사,야간,5,"96,500",195,0.7
2023,서울교육대학교,교육대학,국립,서울,기존,강사,주간,8,"81,632",285,2.8
2023,서울교육대학교,교육대학,국립,서울,기존,강사,주간,9,"83,945",270,3.2
2023,서울교육대학교,교육대학,국립,서울,기존,강사,주간,8,"89,438",240,2.8
2023,서울교육대학교,교육대학,국립,서울,기존,강사,주간,258,"96,500","6,982.5",91.2
2023,서울기독대학교,대학교,사립,서울,기존,강사,주간,34,"48,300",501,37.4
2023,서울기독대학교,대학교,사립,서울,기존,강사,주간,48,"50,400","1,632",52.7
2023,서울기독대학교,대학교,사립,서울,기존,강사,야간,3,"48,300",22.5,3.3
2023,서울기독대학교,대학교,사립,서울,기존,강사,야간,6,"50,400",225,6.6
2023,서울대학교,대학교,국립대법인,서울,기존,강사,주간,37,"113,100","1,635",2.6
2023,서울대학교,대학교,국립대법인,서울,기존,강사,주간,3,"130,500",135,0.2
2023,서울대학교,대학교,국립대법인,서울,기존,강사,주간,117,"43,500","4,292.7",8.1
2023,서울대학교,대학교,국립대법인,서울,기존,강사,주간,"1,279","87,000","52,616.1",89.1
2023,서울사이버대학교,사이버대학(대학),사립,서울,기존,강사,주간,5,"36,000",225,55.6
2023,서울사이버대학교,사이버대학(대학),사립,서울,기존,강사,주간,4,"44,000",180,44.4
2023,서울시립대학교,대학교,공립,서울,기존,강사,주간,8,"120,000",360,1.5
2023,서울시립대학교,대학교,공립,서울,기존,강사,주간,6,"160,000",210,1.1
2023,서울시립대학교,대학교,공립,서울,기존,강사,주간,40,"40,000","1,320",7.6
2023,서울시립대학교,대학교,공립,서울,기존,강사,주간,473,"80,000","17,114",89.8
2023,서울신학대학교,대학교,사립,경기,기존,강사,주간,261,"52,500","5,985",97.0
2023,서울신학대학교,대학교,사립,경기,기존,강사,주간,4,"65,000",75,1.5
2023,서울신학대학교,대학교,사립,경기,기존,강사,주간,4,"80,000",60,1.5
2023,서울여자대학교,대학교,사립,서울,기존,강사,주간,2,"110,000",90,1.0
2023,서울여자대학교,대학교,사립,서울,기존,강사,주간,1,"165,000",45,0.5
2023,서울여자대학교,대학교,사립,서울,기존,강사,주간,81,"47,000","2,373",38.8
2023,서울여자대학교,대학교,사립,서울,기존,강사,주간,101,"55,000","4,140",48.3
2023,서울여자대학교,대학교,사립,서울,기존,강사,주간,5,"56,400",195,2.4
2023,서울여자대학교,대학교,사립,서울,기존,강사,주간,19,"66,000",690,9.1
2023,서울장신대학교,대학교,사립,경기,기존,강사,주간,7,"45,333",405,33.3
2023,서울장신대학교,대학교,사립,경기,기존,강사,주간,14,"52,000",600,66.7
2023,서울한영대학교,대학교,사립,서울,기존,강사,주간,2,"55,000",75,100.0
2023,서원대학교,대학교,사립,충북,기존,강사,주간,157,"55,000","5,692.5",100.0
2023,선문대학교,대학교,사립,충남,기존,강사,주간,1,"108,000",45,0.2
2023,선문대학교,대학교,사립,충남,기존,강사,주간,209,"54,000","8,632.5",45.5
2023,선문대학교,대학교,사립,충남,기존,강사,주간,243,"55,000","9,768",52.9
2023,선문대학교,대학교,사립,충남,기존,강사,주간,3,"57,000",135,0.7
2023,선문대학교,대학교,사립,충남,기존,강사,주간,3,"81,000",105,0.7
2023,성결대학교,대학교,사립,경기,기존,강사,주간,292,"54,000","8,985",94.8
2023,성결대학교,대학교,사립,경기,기존,강사,야간,16,"54,000",660,5.2
2023,성공회대학교,대학교,사립,서울,기존,강사,주간,93,"61,200","4,016",100.0
2023,성균관대학교,대학교,사립,서울,기존,강사,주간,2,"33,850",60,0.7
2023,성균관대학교,대학교,사립,서울,기존,강사,주간,291,"67,700","12,196.5",99.3
2023,성신여자대학교,대학교,사립,서울,기존,강사,주간,843,"54,000","27,541.5",98.3
2023,성신여자대학교,대학교,사립,서울,기존,강사,주간,4,"70,200",195,0.5
2023,성신여자대학교,대학교,사립,서울,기존,강사,주간,3,"86,400",135,0.3
2023,성신여자대학교,대학교,사립,서울,기존,강사,야간,6,"55,000",247.5,0.7
2023,성신여자대학교,대학교,사립,서울,기존,강사,야간,2,"88,000",67.5,0.2
2023,세명대학교,대학교,사립,충북,기존,강사,주간,335,"54,000","12,930",96.8
2023,세명대학교,대학교,사립,충북,기존,강사,주간,1,"56,450",45,0.3
2023,세명대학교,대학교,사립,충북,기존,강사,주간,10,"62,500",390,2.9
2023,세종대학교,대학교,사립,서울,기존,강사,주간,530,"54,000","18,668",100.0
2023,세종사이버대학교,사이버대학(대학),사립,서울,기존,강사,주간,38,"27,556","1,710",26.6
2023,세종사이버대학교,사이버대학(대학),사립,서울,기존,강사,주간,36,"31,556","1,620",25.2
2023,세종사이버대학교,사이버대학(대학),사립,서울,기존,강사,주간,52,"35,556","2,340",36.4
2023,세종사이버대학교,사이버대학(대학),사립,서울,기존,강사,주간,15,"59,111",675,10.5
2023,세종사이버대학교,사이버대학(대학),사립,서울,기존,강사,주간,2,"82,667",90,1.4
2023,세한대학교,대학교,사립,전남,기존,강사,주간,9,"53,000",570,81.8
2023,세한대학교,대학교,사립,전남,기존,강사,주간,1,"60,000",30,9.1
2023,세한대학교,대학교,사립,전남,기존,강사,야간,1,"53,000",45,9.1
2023,송원대학교,대학교,사립,광주,기존,강사,주간,55,"57,000","3,555",75.3
2023,송원대학교,대학교,사립,광주,기존,강사,야간,18,"57,000",825,24.7
2023,수원가톨릭대학교,대학교,사립,경기,기존,강사,주간,17,"52,500",510,100.0
2023,수원대학교,대학교,사립,경기,기존,강사,주간,66,"59,000","2,865",100.0
2023,숙명여자대학교,대학교,사립,서울,기존,강사,주간,4,"106,000",180,0.7
2023,숙명여자대학교,대학교,사립,서울,기존,강사,주간,584,"53,000","19,878",99.0
2023,숙명여자대학교,대학교,사립,서울,기존,강사,주간,2,"73,000",90,0.3
2023,순복음총회신학교,각종학교(대학),사립,충북,기존,시간강사,주간,2,"25,000",90,13.3
2023,순복음총회신학교,각종학교(대학),사립,충북,기존,시간강사,주간,4,"30,000",180,26.7
2023,순복음총회신학교,각종학교(대학),사립,충북,기존,시간강사,야간,1,"25,000",45,6.7
2023,순복음총회신학교,각종학교(대학),사립,충북,기존,시간강사,야간,8,"30,000",360,53.3
2023,순천향대학교,대학교,사립,충남,기존,강사,주간,24,"100,000",945,4.8
2023,순천향대학교,대학교,사립,충남,기존,강사,주간,1,"52,000",45,0.2
2023,순천향대학교,대학교,사립,충남,기존,강사,주간,463,"55,000","18,262.5",93.2
2023,순천향대학교,대학교,사립,충남,기존,강사,주간,9,"65,000",405,1.8
2023,숭실대학교,대학교,사립,서울,기존,강사,주간,26,"43,000","1,770",7.2
2023,숭실대학교,대학교,사립,서울,기존,강사,주간,315,"56,000","21,543",87.3
2023,숭실대학교,대학교,사립,서울,기존,강사,주간,20,"60,000",855,5.5
2023,숭실사이버대학교,사이버대학(대학),사립,서울,기존,강사,주간,1,"100,100",90,0.6
2023,숭실사이버대학교,사이버대학(대학),사립,서울,기존,강사,주간,3,"104,400",270,1.7
2023,숭실사이버대학교,사이버대학(대학),사립,서울,기존,강사,주간,1,"108,900",45,0.6
2023,숭실사이버대학교,사이버대학(대학),사립,서울,기존,강사,주간,1,"112,400",90,0.6
2023,숭실사이버대학교,사이버대학(대학),사립,서울,기존,강사,주간,1,"120,000",45,0.6
2023,숭실사이버대학교,사이버대학(대학),사립,서울,기존,강사,주간,1,"128,300",90,0.6
2023,숭실사이버대학교,사이버대학(대학),사립,서울,기존,강사,주간,1,"128,900",90,0.6
2023,숭실사이버대학교,사이버대학(대학),사립,서울,기존,강사,주간,81,"42,200","3,645",45.3
2023,숭실사이버대학교,사이버대학(대학),사립,서울,기존,강사,주간,2,"43,300",90,1.1
2023,숭실사이버대학교,사이버대학(대학),사립,서울,기존,강사,주간,2,"43,800",90,1.1
2023,숭실사이버대학교,사이버대학(대학),사립,서울,기존,강사,주간,1,"45,400",45,0.6
